attribute description, element ns name, element local name
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstLine defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstLineChars defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstRow defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstRow defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstRowFirstColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}firstRowLastColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}fldCharType defined by w_CT_FldChar,http://purl.oclc.org/ooxml/wordprocessingml/main,fldChar
{http://purl.oclc.org/ooxml/wordprocessingml/main}fldLock defined by w_CT_FldChar,http://purl.oclc.org/ooxml/wordprocessingml/main,fldChar
{http://purl.oclc.org/ooxml/wordprocessingml/main}fldLock defined by w_CT_SimpleField,http://purl.oclc.org/ooxml/wordprocessingml/main,fldSimple
{http://purl.oclc.org/ooxml/wordprocessingml/main}fmt defined by w_CT_PageNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,pgNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}followedHyperlink defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}font defined by w_CT_Sym,http://purl.oclc.org/ooxml/wordprocessingml/main,sym
{http://purl.oclc.org/ooxml/wordprocessingml/main}fontSz defined by w_CT_ReadingModeInkLockDown,http://purl.oclc.org/ooxml/wordprocessingml/main,readModeInkLockDown
{http://purl.oclc.org/ooxml/wordprocessingml/main}footer defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}format defined by w_CT_NumFmt,http://purl.oclc.org/ooxml/wordprocessingml/main,numFmt
{http://purl.oclc.org/ooxml/wordprocessingml/main}formatting defined by w_CT_DocProtect,http://purl.oclc.org/ooxml/wordprocessingml/main,documentProtection
{http://purl.oclc.org/ooxml/wordprocessingml/main}formatting defined by w_CT_TrackChangesView,http://purl.oclc.org/ooxml/wordprocessingml/main,revisionView
{http://purl.oclc.org/ooxml/wordprocessingml/main}fullDate defined by w_CT_SdtDate,http://purl.oclc.org/ooxml/wordprocessingml/main,date
{http://purl.oclc.org/ooxml/wordprocessingml/main}grammar defined by w_CT_Proof,http://purl.oclc.org/ooxml/wordprocessingml/main,proofState
{http://purl.oclc.org/ooxml/wordprocessingml/main}gutter defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}h defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}h defined by w_CT_PageSz,http://purl.oclc.org/ooxml/wordprocessingml/main,pgSz
{http://purl.oclc.org/ooxml/wordprocessingml/main}h defined by w_CT_ReadingModeInkLockDown,http://purl.oclc.org/ooxml/wordprocessingml/main,readModeInkLockDown
{http://purl.oclc.org/ooxml/wordprocessingml/main}hAnchor defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}hAnsi defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}hAnsiTheme defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}hRule defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}hRule defined by w_CT_Height,http://purl.oclc.org/ooxml/wordprocessingml/main,trHeight
{http://purl.oclc.org/ooxml/wordprocessingml/main}hSpace defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}hanging defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}hangingChars defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}header defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}heading defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}headingStyles defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}hint defined by w_CT_Fonts,http://purl.oclc.org/ooxml/wordprocessingml/main,rFonts
{http://purl.oclc.org/ooxml/wordprocessingml/main}history defined by w_CT_Hyperlink,http://purl.oclc.org/ooxml/wordprocessingml/main,hyperlink
{http://purl.oclc.org/ooxml/wordprocessingml/main}horzAnchor defined by w_CT_TblPPr,http://purl.oclc.org/ooxml/wordprocessingml/main,tblpPr
{http://purl.oclc.org/ooxml/wordprocessingml/main}hyperlink defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Div,http://purl.oclc.org/ooxml/wordprocessingml/main,div
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_EastAsianLayout,http://purl.oclc.org/ooxml/wordprocessingml/main,eastAsianLayout
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_FitText,http://purl.oclc.org/ooxml/wordprocessingml/main,fitText
{http://purl.oclc.org/ooxml/wordprocessingml/main}id defined by w_CT_Tc,http://purl.oclc.org/ooxml/wordprocessingml/main,tc
{http://purl.oclc.org/ooxml/wordprocessingml/main}ilvl defined by w_CT_Lvl,http://purl.oclc.org/ooxml/wordprocessingml/main,lvl
{http://purl.oclc.org/ooxml/wordprocessingml/main}ilvl defined by w_CT_NumLvl,http://purl.oclc.org/ooxml/wordprocessingml/main,lvlOverride
{http://purl.oclc.org/ooxml/wordprocessingml/main}initials defined by w_CT_Comment,http://purl.oclc.org/ooxml/wordprocessingml/main,comment
{http://purl.oclc.org/ooxml/wordprocessingml/main}inkAnnotations defined by w_CT_TrackChangesView,http://purl.oclc.org/ooxml/wordprocessingml/main,revisionView
{http://purl.oclc.org/ooxml/wordprocessingml/main}insDel defined by w_CT_TrackChangesView,http://purl.oclc.org/ooxml/wordprocessingml/main,revisionView
{http://purl.oclc.org/ooxml/wordprocessingml/main}instr defined by w_CT_SimpleField,http://purl.oclc.org/ooxml/wordprocessingml/main,fldSimple
{http://purl.oclc.org/ooxml/wordprocessingml/main}lang defined by w_CT_WritingStyle,http://purl.oclc.org/ooxml/wordprocessingml/main,activeWritingStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastColumn defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastRow defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastRow defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastRowFirstColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastRowLastColumn defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastValue defined by w_CT_SdtComboBox,http://purl.oclc.org/ooxml/wordprocessingml/main,comboBox
{http://purl.oclc.org/ooxml/wordprocessingml/main}lastValue defined by w_CT_SdtDropDownList,http://purl.oclc.org/ooxml/wordprocessingml/main,dropDownList
{http://purl.oclc.org/ooxml/wordprocessingml/main}latentStyles defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}leader defined by w_CT_PTab,http://purl.oclc.org/ooxml/wordprocessingml/main,ptab
{http://purl.oclc.org/ooxml/wordprocessingml/main}leader defined by w_CT_TabStop,http://purl.oclc.org/ooxml/wordprocessingml/main,tab
{http://purl.oclc.org/ooxml/wordprocessingml/main}left defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}leftFromText defined by w_CT_TblPPr,http://purl.oclc.org/ooxml/wordprocessingml/main,tblpPr
{http://purl.oclc.org/ooxml/wordprocessingml/main}line defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}linePitch defined by w_CT_DocGrid,http://purl.oclc.org/ooxml/wordprocessingml/main,docGrid
{http://purl.oclc.org/ooxml/wordprocessingml/main}lineRule defined by w_CT_Spacing,http://purl.oclc.org/ooxml/wordprocessingml/main,spacing
{http://purl.oclc.org/ooxml/wordprocessingml/main}lines defined by w_CT_FramePr,http://purl.oclc.org/ooxml/wordprocessingml/main,framePr
{http://purl.oclc.org/ooxml/wordprocessingml/main}locked defined by w_CT_LsdException,http://purl.oclc.org/ooxml/wordprocessingml/main,lsdException
{http://purl.oclc.org/ooxml/wordprocessingml/main}lockedField defined by w_CT_ObjectLink,http://purl.oclc.org/ooxml/wordprocessingml/main,objectLink
{http://purl.oclc.org/ooxml/wordprocessingml/main}markup defined by w_CT_TrackChangesView,http://purl.oclc.org/ooxml/wordprocessingml/main,revisionView
{http://purl.oclc.org/ooxml/wordprocessingml/main}multiLine defined by w_CT_SdtText,http://purl.oclc.org/ooxml/wordprocessingml/main,text
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_Attr,http://purl.oclc.org/ooxml/wordprocessingml/main,attr
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_AutoCaption,http://purl.oclc.org/ooxml/wordprocessingml/main,autoCaption
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_CompatSetting,http://purl.oclc.org/ooxml/wordprocessingml/main,compatSetting
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_Control,http://purl.oclc.org/ooxml/wordprocessingml/main,control
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_DocVar,http://purl.oclc.org/ooxml/wordprocessingml/main,docVar
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_Font,http://purl.oclc.org/ooxml/wordprocessingml/main,font
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_LsdException,http://purl.oclc.org/ooxml/wordprocessingml/main,lsdException
{http://purl.oclc.org/ooxml/wordprocessingml/main}name defined by w_CT_SmartTagType,http://purl.oclc.org/ooxml/wordprocessingml/main,smartTagType
{http://purl.oclc.org/ooxml/wordprocessingml/main}namespaceuri defined by w_CT_SmartTagType,http://purl.oclc.org/ooxml/wordprocessingml/main,smartTagType
{http://purl.oclc.org/ooxml/wordprocessingml/main}nlCheck defined by w_CT_WritingStyle,http://purl.oclc.org/ooxml/wordprocessingml/main,activeWritingStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}noHBand defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
{http://purl.oclc.org/ooxml/wordprocessingml/main}noLabel defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}noVBand defined by w_CT_TblLook,http://purl.oclc.org/ooxml/wordprocessingml/main,tblLook
{http://purl.oclc.org/ooxml/wordprocessingml/main}null defined by w_CT_LevelText,http://purl.oclc.org/ooxml/wordprocessingml/main,lvlText
{http://purl.oclc.org/ooxml/wordprocessingml/main}num defined by w_CT_Columns,http://purl.oclc.org/ooxml/wordprocessingml/main,cols
{http://purl.oclc.org/ooxml/wordprocessingml/main}numFmt defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}numId defined by w_CT_Num,http://purl.oclc.org/ooxml/wordprocessingml/main,num
{http://purl.oclc.org/ooxml/wordprocessingml/main}numPicBulletId defined by w_CT_NumPicBullet,http://purl.oclc.org/ooxml/wordprocessingml/main,numPicBullet
{http://purl.oclc.org/ooxml/wordprocessingml/main}numberingStyles defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}oddHBand defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}oddVBand defined by w_CT_Cnf,http://purl.oclc.org/ooxml/wordprocessingml/main,cnfStyle
{http://purl.oclc.org/ooxml/wordprocessingml/main}offsetFrom defined by w_CT_PageBorders,http://purl.oclc.org/ooxml/wordprocessingml/main,pgBorders
{http://purl.oclc.org/ooxml/wordprocessingml/main}orient defined by w_CT_PageSz,http://purl.oclc.org/ooxml/wordprocessingml/main,pgSz
{http://purl.oclc.org/ooxml/wordprocessingml/main}other defined by w_CT_PaperSource,http://purl.oclc.org/ooxml/wordprocessingml/main,paperSrc
{http://purl.oclc.org/ooxml/wordprocessingml/main}percent defined by w_CT_Zoom,http://purl.oclc.org/ooxml/wordprocessingml/main,zoom
{http://purl.oclc.org/ooxml/wordprocessingml/main}pos defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}pos defined by w_CT_TabStop,http://purl.oclc.org/ooxml/wordprocessingml/main,tab
{http://purl.oclc.org/ooxml/wordprocessingml/main}prefixMappings defined by w_CT_DataBinding,http://purl.oclc.org/ooxml/wordprocessingml/main,dataBinding
{http://purl.oclc.org/ooxml/wordprocessingml/main}qFormat defined by w_CT_LsdException,http://purl.oclc.org/ooxml/wordprocessingml/main,lsdException
{http://purl.oclc.org/ooxml/wordprocessingml/main}recommended defined by w_CT_WriteProtection,http://purl.oclc.org/ooxml/wordprocessingml/main,writeProtection
{http://purl.oclc.org/ooxml/wordprocessingml/main}relativeTo defined by w_CT_PTab,http://purl.oclc.org/ooxml/wordprocessingml/main,ptab
{http://purl.oclc.org/ooxml/wordprocessingml/main}restart defined by w_CT_LineNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,lnNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}right defined by w_CT_PageMar,http://purl.oclc.org/ooxml/wordprocessingml/main,pgMar
{http://purl.oclc.org/ooxml/wordprocessingml/main}rightFromText defined by w_CT_TblPPr,http://purl.oclc.org/ooxml/wordprocessingml/main,tblpPr
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidDel defined by w_CT_P,http://purl.oclc.org/ooxml/wordprocessingml/main,p
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidDel defined by w_CT_R,http://purl.oclc.org/ooxml/wordprocessingml/main,r
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidDel defined by w_CT_Row,http://purl.oclc.org/ooxml/wordprocessingml/main,tr
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidP defined by w_CT_P,http://purl.oclc.org/ooxml/wordprocessingml/main,p
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidR defined by w_CT_P,http://purl.oclc.org/ooxml/wordprocessingml/main,p
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidR defined by w_CT_R,http://purl.oclc.org/ooxml/wordprocessingml/main,r
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidR defined by w_CT_Row,http://purl.oclc.org/ooxml/wordprocessingml/main,tr
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidRDefault defined by w_CT_P,http://purl.oclc.org/ooxml/wordprocessingml/main,p
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidRPr defined by w_CT_P,http://purl.oclc.org/ooxml/wordprocessingml/main,p
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidRPr defined by w_CT_R,http://purl.oclc.org/ooxml/wordprocessingml/main,r
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidRPr defined by w_CT_Row,http://purl.oclc.org/ooxml/wordprocessingml/main,tr
{http://purl.oclc.org/ooxml/wordprocessingml/main}rsidTr defined by w_CT_Row,http://purl.oclc.org/ooxml/wordprocessingml/main,tr
{http://purl.oclc.org/ooxml/wordprocessingml/main}semiHidden defined by w_CT_LsdException,http://purl.oclc.org/ooxml/wordprocessingml/main,lsdException
{http://purl.oclc.org/ooxml/wordprocessingml/main}sep defined by w_CT_Caption,http://purl.oclc.org/ooxml/wordprocessingml/main,caption
{http://purl.oclc.org/ooxml/wordprocessingml/main}sep defined by w_CT_Columns,http://purl.oclc.org/ooxml/wordprocessingml/main,cols
{http://purl.oclc.org/ooxml/wordprocessingml/main}shapeid defined by w_CT_Control,http://purl.oclc.org/ooxml/wordprocessingml/main,control
{http://purl.oclc.org/ooxml/wordprocessingml/main}solutionID defined by w_CT_SaveThroughXslt,http://purl.oclc.org/ooxml/wordprocessingml/main,saveThroughXslt
{http://purl.oclc.org/ooxml/wordprocessingml/main}space defined by w_CT_Column,http://purl.oclc.org/ooxml/wordprocessingml/main,col
{http://purl.oclc.org/ooxml/wordprocessingml/main}space defined by w_CT_Columns,http://purl.oclc.org/ooxml/wordprocessingml/main,cols
{http://purl.oclc.org/ooxml/wordprocessingml/main}spelling defined by w_CT_Proof,http://purl.oclc.org/ooxml/wordprocessingml/main,proofState
{http://purl.oclc.org/ooxml/wordprocessingml/main}start defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}start defined by w_CT_LineNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,lnNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}start defined by w_CT_PageNumber,http://purl.oclc.org/ooxml/wordprocessingml/main,pgNumType
{http://purl.oclc.org/ooxml/wordprocessingml/main}startChars defined by w_CT_Ind,http://purl.oclc.org/ooxml/wordprocessingml/main,ind
{http://purl.oclc.org/ooxml/wordprocessingml/main}storeItemID defined by w_CT_DataBinding,http://purl.oclc.org/ooxml/wordprocessingml/main,dataBinding
{http://purl.oclc.org/ooxml/wordprocessingml/main}styleId defined by w_CT_Style,http://purl.oclc.org/ooxml/wordprocessingml/main,style
{http://purl.oclc.org/ooxml/wordprocessingml/main}stylesInUse defined by w_CT_StylePaneFilter,http://purl.oclc.org/ooxml/wordprocessingml/main,stylePaneFormatFilter
{http://purl.oclc.org/ooxml/wordprocessingml/main}t1 defined by w_CT_ColorSchemeMapping,http://purl.oclc.org/ooxml/wordprocessingml/main,clrSchemeMapping
